user_id	avg_pay_amt	avg_pay_amt_weekdays
14320	>=65	[49,65)
14321	[36,49)	[36,49)
14322	<29	<29
14323	[36,49)	[36,49)
14324	[29,36)	[29,36)
14325	[36,49)	[36,49)
14326	[29,36)	[29,36)
14327	<29	<29
14328	[29,36)	<29
14329	<29	<29
14330	>=65	>=65
14331	<29	<29
14332	[29,36)	[29,36)
14333	<29	<29
14334	[29,36)	[36,49)
14335	[49,65)	[49,65)
14336	[36,49)	未知
14337	[49,65)	[49,65)
14338	>=65	>=65
14339	[36,49)	[36,49)
14340	[29,36)	[29,36)
14341	<29	<29
14342	>=65	>=65
14343	<29	<29
14344	>=65	>=65
14345	[29,36)	[29,36)
14346	<29	<29
14347	[36,49)	[36,49)
14348	<29	<29
14349	[49,65)	[49,65)
14350	>=65	>=65
14351	>=65	>=65
14352	>=65	>=65
14353	[29,36)	[29,36)
14354	[36,49)	[36,49)
14355	<29	<29
14356	<29	<29
14357	[36,49)	未知
14358	[29,36)	[29,36)
14359	<29	<29
14360	[29,36)	[29,36)
14361	<29	<29
14362	>=65	>=65
14363	<29	<29
14364	[36,49)	[36,49)
14365	>=65	[49,65)
14366	>=65	[49,65)
14367	>=65	[49,65)
14368	[49,65)	[36,49)
14369	[29,36)	[29,36)
14370	<29	<29
14371	>=65	>=65
14372	[49,65)	[49,65)
14373	[49,65)	未知
14374	>=65	>=65
14375	[36,49)	未知
14376	[49,65)	[49,65)
14377	[36,49)	[36,49)
14378	>=65	>=65
14379	>=65	>=65
14380	[49,65)	[49,65)
14381	[36,49)	[36,49)
14382	>=65	>=65
14383	[29,36)	[29,36)
14384	>=65	>=65
14385	[36,49)	[36,49)
14386	[29,36)	[29,36)
14387	<29	<29
14388	[29,36)	<29
14389	>=65	>=65
14390	[49,65)	[36,49)
14391	[29,36)	[29,36)
14392	>=65	>=65
14393	<29	<29
14394	<29	<29
14395	>=65	>=65
14396	[36,49)	[36,49)
14397	>=65	[49,65)
14398	[36,49)	[36,49)
14399	[29,36)	[29,36)
14400	[36,49)	[36,49)
14401	>=65	>=65
14402	[36,49)	[36,49)
14403	[49,65)	[49,65)
14404	[29,36)	<29
14405	<29	<29
14406	[49,65)	[49,65)
14407	[49,65)	[49,65)
14408	<29	<29
14409	>=65	>=65
14410	>=65	>=65
14411	[29,36)	[29,36)
14412	[36,49)	[36,49)
14413	[29,36)	[29,36)
14414	[29,36)	[29,36)
14415	>=65	>=65
14416	[49,65)	[49,65)
14417	[36,49)	[36,49)
14418	<29	<29
14419	[36,49)	[36,49)
14420	[49,65)	[36,49)
14421	[36,49)	未知
14422	>=65	[49,65)
14423	>=65	>=65
14424	[36,49)	[29,36)
14425	<29	<29
14426	<29	<29
14427	[29,36)	[29,36)
14428	[29,36)	[29,36)
14429	>=65	>=65
14430	[29,36)	[36,49)
14431	[49,65)	[49,65)
14432	<29	<29
14433	<29	<29
14434	[36,49)	[36,49)
14435	[49,65)	未知
14436	[49,65)	[49,65)
14437	[36,49)	[29,36)
14438	[49,65)	[49,65)
14439	[49,65)	[49,65)
14440	[49,65)	[49,65)
14441	[49,65)	[49,65)
14442	[36,49)	未知
14443	[36,49)	[36,49)
14444	[29,36)	[29,36)
14445	[36,49)	未知
14446	<29	<29
14447	<29	<29
14448	[29,36)	[29,36)
14449	<29	<29
14450	[49,65)	[36,49)
14451	[49,65)	未知
14452	[49,65)	[49,65)
14453	[29,36)	[29,36)
14454	[29,36)	[29,36)
14455	<29	[29,36)
14456	>=65	>=65
14457	[36,49)	[36,49)
14458	[36,49)	[36,49)
14459	[29,36)	<29
14460	[29,36)	[29,36)
14461	>=65	>=65
14462	<29	<29
14463	[49,65)	[49,65)
14464	<29	<29
14465	[36,49)	[36,49)
14466	[36,49)	[36,49)
14467	[29,36)	[29,36)
14468	[36,49)	[36,49)
14469	<29	<29
14470	>=65	>=65
14471	>=65	>=65
14472	<29	<29
14473	>=65	>=65
14474	[36,49)	[36,49)
14475	<29	<29
14476	[36,49)	未知
14477	[36,49)	未知
14478	[36,49)	未知
14479	>=65	>=65
14480	[36,49)	未知
14481	>=65	>=65
14482	<29	<29
14483	>=65	>=65
14484	<29	<29
14485	>=65	>=65
14486	[36,49)	[36,49)
14487	[29,36)	[29,36)
14488	<29	<29
14489	>=65	>=65
14490	[36,49)	[36,49)
14491	>=65	[49,65)
14492	>=65	[36,49)
14493	[36,49)	[36,49)
14494	>=65	>=65
14495	[49,65)	[49,65)
14496	[49,65)	[49,65)
14497	>=65	>=65
14498	<29	<29
14499	>=65	>=65
14500	[49,65)	[49,65)
14501	>=65	>=65
14502	[49,65)	[49,65)
14503	[49,65)	未知
14504	>=65	>=65
14505	[36,49)	[36,49)
14506	>=65	>=65
14507	[29,36)	[29,36)
14508	>=65	>=65
14509	>=65	>=65
14510	>=65	>=65
14511	>=65	>=65
14512	[36,49)	[36,49)
14513	[49,65)	[49,65)
14514	>=65	>=65
14515	[49,65)	未知
14516	[29,36)	[29,36)
14517	[49,65)	未知
14518	<29	<29
14519	[29,36)	[29,36)
14520	[29,36)	[29,36)
14521	<29	<29
14522	[29,36)	<29
14523	>=65	>=65
14524	[49,65)	未知
14525	[36,49)	未知
14526	<29	<29
14527	<29	<29
14528	[29,36)	[29,36)
14529	>=65	>=65
14530	[29,36)	<29
14531	[36,49)	[36,49)
14532	>=65	>=65
14533	[36,49)	[36,49)
14534	[36,49)	[36,49)
14535	[36,49)	[36,49)
14536	[36,49)	[36,49)
14537	>=65	>=65
14538	>=65	>=65
14539	[49,65)	[49,65)
14540	>=65	>=65
14541	[36,49)	[36,49)
14542	[49,65)	[49,65)
14543	>=65	>=65
14544	<29	<29
14545	>=65	>=65
14546	[36,49)	[36,49)
14547	>=65	>=65
14548	[36,49)	[36,49)
14549	>=65	>=65
14550	[49,65)	[49,65)
14551	<29	<29
14552	[36,49)	[36,49)
14553	<29	<29
14554	[29,36)	[29,36)
14555	>=65	>=65
14556	>=65	>=65
14557	[36,49)	[36,49)
14558	[36,49)	[36,49)
14559	<29	<29
14560	[36,49)	[36,49)
14561	[36,49)	[36,49)
14562	[36,49)	[36,49)
14563	[49,65)	[49,65)
14564	[36,49)	[36,49)
14565	>=65	>=65
14566	>=65	>=65
14567	[49,65)	>=65
14568	[29,36)	[29,36)
14569	>=65	>=65
14570	>=65	>=65
14571	[49,65)	未知
14572	>=65	>=65
14573	<29	<29
14574	[49,65)	[49,65)
14575	[36,49)	未知
14576	>=65	>=65
14577	>=65	>=65
14578	[29,36)	[29,36)
14579	[49,65)	[49,65)
14580	>=65	>=65
14581	<29	<29
14582	<29	<29
14583	>=65	[49,65)
14584	<29	<29
14585	[49,65)	[49,65)
14586	>=65	[49,65)
14587	<29	<29
14588	[49,65)	[49,65)
14589	<29	<29
14590	[29,36)	<29
14591	>=65	>=65
14592	[49,65)	[49,65)
14593	[29,36)	<29
14594	>=65	>=65
14595	>=65	>=65
14596	<29	<29
14597	[29,36)	[29,36)
14598	<29	<29
14599	[36,49)	[29,36)
14600	[29,36)	[29,36)
14601	<29	<29
14602	[29,36)	[29,36)
14603	[36,49)	[36,49)
14604	[49,65)	[49,65)
14605	[49,65)	未知
14606	>=65	>=65
14607	[36,49)	[36,49)
14608	[49,65)	[49,65)
14609	[49,65)	[36,49)
14610	[29,36)	[29,36)
14611	<29	<29
14612	[36,49)	[36,49)
14613	>=65	>=65
14614	[49,65)	[36,49)
14615	[36,49)	[36,49)
14616	[29,36)	[29,36)
14617	[36,49)	未知
14618	[29,36)	[36,49)
14619	>=65	>=65
14620	[29,36)	[29,36)
14621	[49,65)	[49,65)
14622	>=65	>=65
14623	[29,36)	[29,36)
14624	>=65	>=65
14625	[29,36)	[29,36)
14626	[29,36)	[29,36)
14627	[29,36)	[29,36)
14628	>=65	>=65
14629	>=65	[49,65)
14630	[29,36)	[29,36)
14631	>=65	>=65
14632	[49,65)	[49,65)
14633	<29	<29
14634	<29	<29
14635	>=65	>=65
14636	[49,65)	[49,65)
14637	<29	<29
14638	[49,65)	[49,65)
14639	[29,36)	[29,36)
14640	[29,36)	[36,49)
14641	[29,36)	[29,36)
14642	[29,36)	[29,36)
14643	[36,49)	[36,49)
14644	[36,49)	[36,49)
14645	>=65	[49,65)
14646	>=65	>=65
14647	[49,65)	[49,65)
14648	<29	<29
14649	[49,65)	[49,65)
14650	[36,49)	[36,49)
14651	[36,49)	[36,49)
14652	[36,49)	[36,49)
14653	[49,65)	[49,65)
14654	[36,49)	[36,49)
14655	[36,49)	[29,36)
14656	[49,65)	[49,65)
14657	[49,65)	[49,65)
14658	>=65	>=65
14659	[29,36)	[29,36)
14660	[49,65)	[49,65)
14661	<29	<29
14662	>=65	未知
14663	<29	<29
14664	[36,49)	[36,49)
14665	>=65	>=65
14666	<29	<29
14667	[36,49)	[36,49)
14668	<29	<29
14669	<29	<29
14670	<29	<29
14671	[49,65)	未知
14672	>=65	[49,65)
14673	<29	<29
14674	>=65	>=65
14675	[29,36)	[29,36)
14676	[29,36)	[29,36)
14677	[49,65)	[49,65)
14678	[36,49)	[36,49)
14679	[29,36)	[29,36)
14680	[36,49)	未知
14681	[49,65)	[49,65)
14682	[29,36)	[29,36)
14683	[29,36)	[29,36)
14684	[29,36)	[29,36)
14685	[36,49)	[36,49)
14686	>=65	>=65
14687	<29	<29
14688	>=65	>=65
14689	<29	<29
14690	[49,65)	[49,65)
14691	<29	<29
14692	<29	<29
14693	<29	<29
14694	>=65	>=65
14695	[36,49)	[36,49)
14696	[49,65)	[49,65)
14697	>=65	[49,65)
14698	[36,49)	[36,49)
14699	>=65	[49,65)
14700	>=65	>=65
14701	<29	<29
14702	>=65	未知
14703	[49,65)	[49,65)
14704	[36,49)	[36,49)
14705	[29,36)	[29,36)
14706	[36,49)	[36,49)
14707	[36,49)	[29,36)
14708	[49,65)	未知
14709	[29,36)	[29,36)
14710	[29,36)	[29,36)
14711	[29,36)	[36,49)
14712	>=65	>=65
14713	>=65	>=65
14714	[36,49)	[36,49)
14715	[36,49)	[36,49)
14716	[36,49)	[36,49)
14717	[36,49)	未知
14718	[49,65)	未知
14719	<29	<29
14720	>=65	>=65
14721	[49,65)	[49,65)
14722	[29,36)	[29,36)
14723	<29	<29
14724	[36,49)	[29,36)
14725	[49,65)	[49,65)
14726	[49,65)	[36,49)
14727	<29	<29
14728	>=65	>=65
14729	[29,36)	[36,49)
14730	[36,49)	[36,49)
14731	[49,65)	[49,65)
14732	[49,65)	[49,65)
14733	>=65	>=65
14734	<29	<29
14735	>=65	>=65
14736	<29	<29
14737	<29	<29
14738	[29,36)	[29,36)
14739	>=65	>=65
14740	>=65	>=65
14741	[36,49)	未知
14742	>=65	>=65
14743	[49,65)	[49,65)
14744	<29	<29
14745	>=65	>=65
14746	[29,36)	[29,36)
14747	<29	<29
14748	[29,36)	[29,36)
14749	[36,49)	[36,49)
14750	<29	<29
14751	>=65	>=65
14752	>=65	>=65
14753	[49,65)	[36,49)
14754	<29	<29
14755	<29	<29
14756	[36,49)	[36,49)
14757	<29	<29
14758	<29	<29
14759	<29	<29
14760	[49,65)	[49,65)
14761	[36,49)	[36,49)
14762	>=65	>=65
14763	[36,49)	[36,49)
14764	[29,36)	[29,36)
14765	[49,65)	[49,65)
14766	>=65	>=65
14767	[29,36)	<29
14768	[36,49)	[36,49)
14769	<29	<29
14770	[36,49)	未知
14771	<29	<29
14772	[29,36)	[29,36)
14773	[29,36)	[29,36)
14774	[29,36)	[36,49)
14775	[29,36)	<29
14776	<29	<29
14777	>=65	>=65
14778	[36,49)	[36,49)
14779	>=65	>=65
14780	[36,49)	[36,49)
14781	>=65	>=65
14782	[49,65)	[49,65)
14783	>=65	>=65
14784	[36,49)	[36,49)
14785	<29	<29
14786	>=65	>=65
14787	[49,65)	[49,65)
14788	>=65	>=65
14789	<29	<29
14790	[36,49)	未知
14791	[49,65)	[49,65)
14792	>=65	>=65
14793	[49,65)	[36,49)
14794	>=65	[49,65)
14795	[36,49)	[36,49)
14796	>=65	>=65
14797	>=65	>=65
14798	[29,36)	[29,36)
14799	>=65	>=65
14800	>=65	>=65
14801	>=65	>=65
14802	[36,49)	[36,49)
14803	>=65	>=65
14804	[49,65)	[49,65)
14805	[49,65)	[49,65)
14806	[49,65)	[36,49)
14807	[29,36)	[29,36)
14808	[49,65)	[49,65)
14809	[49,65)	[49,65)
14810	[29,36)	<29
14811	[29,36)	[36,49)
14812	>=65	>=65
14813	[36,49)	[29,36)
14814	[49,65)	[49,65)
14815	[36,49)	[36,49)
14816	[29,36)	[29,36)
14817	[29,36)	[29,36)
14818	[29,36)	[29,36)
14819	[49,65)	[36,49)
14820	[49,65)	[49,65)
14821	>=65	>=65
14822	[49,65)	[49,65)
14823	<29	<29
14824	[36,49)	[36,49)
14825	>=65	>=65
14826	<29	<29
14827	[49,65)	[49,65)
14828	[36,49)	[36,49)
14829	>=65	>=65
14830	>=65	>=65
14831	>=65	>=65
14832	<29	<29
14833	[36,49)	[36,49)
14834	[29,36)	[29,36)
14835	[49,65)	[49,65)
14836	>=65	>=65
14837	<29	<29
14838	[36,49)	[36,49)
14839	>=65	>=65
14840	>=65	>=65
14841	[36,49)	[36,49)
14842	[49,65)	[49,65)
14843	[36,49)	未知
14844	[29,36)	[29,36)
14845	<29	<29
14846	[49,65)	[49,65)
14847	[36,49)	[36,49)
14848	[29,36)	<29
14849	>=65	>=65
14850	>=65	>=65
14851	<29	<29
14852	[36,49)	[36,49)
14853	[49,65)	[49,65)
14854	[29,36)	<29
14855	[49,65)	[49,65)
14856	<29	<29
14857	[36,49)	[36,49)
14858	<29	<29
14859	<29	<29
14860	[36,49)	[36,49)
14861	<29	<29
14862	[36,49)	[36,49)
14863	<29	<29
14864	[36,49)	[36,49)
14865	>=65	>=65
14866	[49,65)	[49,65)
14867	[49,65)	未知
14868	<29	<29
14869	[36,49)	[36,49)
14870	[29,36)	[29,36)
14871	>=65	>=65
14872	>=65	>=65
14873	[49,65)	[49,65)
14874	[29,36)	[29,36)
14875	[49,65)	[49,65)
14876	[49,65)	[49,65)
14877	[36,49)	[36,49)
14878	>=65	[49,65)
14879	[29,36)	[29,36)
14880	[36,49)	未知
14881	>=65	>=65
14882	[49,65)	[49,65)
14883	[49,65)	[36,49)
14884	[36,49)	[36,49)
14885	>=65	>=65
14886	[36,49)	[36,49)
14887	>=65	>=65
14888	>=65	>=65
14889	[36,49)	[36,49)
14890	<29	<29
14891	[36,49)	[29,36)
14892	[36,49)	[36,49)
14893	[36,49)	[36,49)
14894	[36,49)	[36,49)
14895	<29	<29
14896	[49,65)	[49,65)
14897	[49,65)	未知
14898	[36,49)	[36,49)
14899	[49,65)	>=65
14900	[49,65)	[49,65)
14901	[36,49)	未知
14902	[36,49)	[36,49)
14903	[36,49)	未知
14904	<29	<29
14905	<29	<29
14906	[36,49)	[36,49)
14907	>=65	>=65
14908	>=65	>=65
14909	<29	<29
14910	[49,65)	未知
14911	<29	<29
14912	[49,65)	[49,65)
14913	<29	<29
14914	[49,65)	[49,65)
14915	[36,49)	[36,49)
14916	[29,36)	[29,36)
14917	[49,65)	[49,65)
14918	>=65	>=65
14919	[29,36)	<29
14920	<29	<29
14921	[49,65)	[49,65)
14922	[36,49)	[36,49)
14923	[36,49)	[36,49)
14924	<29	<29
14925	[36,49)	[36,49)
14926	<29	<29
14927	[36,49)	[36,49)
14928	[49,65)	未知
14929	[36,49)	[36,49)
14930	<29	<29
14931	<29	<29
14932	>=65	>=65
14933	<29	<29
14934	>=65	>=65
14935	<29	<29
14936	<29	<29
14937	[29,36)	[36,49)
14938	[36,49)	[36,49)
14939	[36,49)	[36,49)
14940	[36,49)	[36,49)
14941	<29	<29
14942	>=65	>=65
14943	[49,65)	[49,65)
14944	[49,65)	未知
14945	[36,49)	[36,49)
14946	[29,36)	[29,36)
14947	[36,49)	[36,49)
14948	[36,49)	[36,49)
14949	[36,49)	[36,49)
14950	<29	<29
14951	<29	<29
14952	<29	<29
14953	[36,49)	[29,36)
14954	<29	<29
14955	[49,65)	[36,49)
14956	<29	[29,36)
14957	[36,49)	未知
14958	>=65	>=65
14959	>=65	>=65
14960	<29	<29
14961	[29,36)	[29,36)
14962	<29	<29
14963	<29	<29
14964	<29	<29
14965	<29	<29
14966	>=65	>=65
14967	>=65	>=65
14968	<29	<29
14969	[36,49)	未知
14970	[36,49)	[36,49)
14971	[36,49)	[36,49)
14972	[36,49)	[36,49)
14973	<29	<29
14974	[36,49)	未知
14975	[49,65)	[49,65)
14976	[49,65)	[49,65)
14977	<29	<29
14978	[36,49)	[36,49)
14979	<29	<29
14980	[49,65)	[49,65)
14981	[36,49)	[36,49)
14982	<29	<29
14983	[49,65)	[49,65)
14984	[36,49)	[29,36)
14985	>=65	>=65
14986	>=65	>=65
14987	[36,49)	未知
14988	>=65	>=65
14989	<29	<29
14990	[36,49)	[29,36)
14991	[36,49)	[36,49)
14992	[36,49)	[36,49)
14993	[36,49)	[36,49)
14994	[36,49)	[36,49)
14995	<29	<29
14996	>=65	>=65
14997	<29	<29
14998	<29	<29
14999	>=65	>=65
15000	[49,65)	[49,65)
15001	[36,49)	[36,49)
15002	<29	<29
15003	[29,36)	[29,36)
15004	>=65	>=65
15005	>=65	>=65
15006	[36,49)	[36,49)
15007	[49,65)	[49,65)
15008	[29,36)	<29
15009	<29	<29
15010	[36,49)	[36,49)
15011	[29,36)	<29
15012	<29	<29
15013	[36,49)	[29,36)
15014	[36,49)	[36,49)
15015	[49,65)	>=65
15016	[36,49)	未知
15017	[36,49)	[36,49)
15018	<29	<29
15019	[49,65)	[49,65)
15020	[36,49)	[36,49)
15021	[36,49)	[36,49)
15022	>=65	>=65
15023	<29	[29,36)
15024	>=65	>=65
15025	<29	<29
15026	>=65	>=65
15027	[29,36)	[29,36)
15028	[49,65)	[49,65)
15029	[36,49)	[36,49)
15030	<29	<29
15031	<29	<29
15032	[36,49)	[29,36)
15033	<29	<29
15034	[49,65)	[49,65)
15035	>=65	>=65
15036	[36,49)	[36,49)
15037	>=65	>=65
15038	[36,49)	[29,36)
15039	[36,49)	[36,49)
15040	[49,65)	[49,65)
15041	[36,49)	[29,36)
15042	[36,49)	[36,49)
15043	[49,65)	[49,65)
15044	<29	<29
15045	[49,65)	[49,65)
15046	<29	<29
15047	>=65	>=65
15048	>=65	>=65
15049	<29	[29,36)
15050	>=65	>=65
15051	[49,65)	[49,65)
15052	[29,36)	[29,36)
15053	>=65	>=65
15054	[36,49)	[36,49)
15055	<29	<29
15056	<29	<29
15057	<29	<29
15058	<29	<29
15059	[36,49)	未知
15060	>=65	>=65
15061	[29,36)	[29,36)
15062	[49,65)	[36,49)
15063	[29,36)	<29
15064	[49,65)	[49,65)
15065	[49,65)	[49,65)
15066	[36,49)	[36,49)
15067	>=65	[49,65)
15068	[36,49)	[36,49)
15069	<29	<29
15070	[36,49)	[36,49)
15071	[29,36)	[29,36)
15072	[29,36)	<29
15073	[49,65)	未知
15074	<29	<29
15075	[36,49)	[36,49)
15076	[36,49)	[36,49)
15077	[49,65)	[49,65)
15078	[36,49)	[36,49)
15079	>=65	>=65
15080	>=65	>=65
15081	[36,49)	[36,49)
15082	[36,49)	[36,49)
15083	<29	<29
15084	<29	<29
15085	[36,49)	[36,49)
15086	[49,65)	[49,65)
15087	[49,65)	未知
15088	>=65	>=65
15089	[36,49)	[36,49)
15090	[49,65)	未知
15091	[29,36)	[29,36)
15092	<29	<29
15093	<29	<29
15094	>=65	>=65
15095	[49,65)	[49,65)
15096	>=65	>=65
15097	>=65	>=65
15098	[49,65)	[49,65)
15099	>=65	>=65
15100	[36,49)	[36,49)
15101	[49,65)	[49,65)
15102	[29,36)	[29,36)
15103	[49,65)	[49,65)
15104	[29,36)	[29,36)
15105	[36,49)	[36,49)
15106	>=65	>=65
15107	[36,49)	未知
15108	[36,49)	[36,49)
15109	<29	<29
15110	<29	<29
15111	>=65	>=65
15112	>=65	>=65
15113	[49,65)	[49,65)
15114	>=65	>=65
15115	>=65	>=65
15116	>=65	[49,65)
15117	[29,36)	[29,36)
15118	[29,36)	[29,36)
15119	>=65	>=65
15120	[36,49)	[36,49)
15121	[36,49)	[36,49)
15122	<29	<29
15123	[36,49)	[29,36)
15124	[29,36)	[29,36)
15125	<29	<29
15126	[49,65)	[49,65)
15127	[49,65)	未知
15128	[49,65)	[49,65)
15129	<29	<29
15130	>=65	>=65
15131	[29,36)	<29
15132	[49,65)	[49,65)
15133	[36,49)	[36,49)
15134	[49,65)	[36,49)
15135	>=65	>=65
15136	[49,65)	[49,65)
15137	[49,65)	[49,65)
15138	>=65	>=65
15139	[29,36)	[29,36)
15140	[36,49)	[36,49)
15141	[49,65)	[49,65)
15142	[36,49)	[36,49)
15143	[49,65)	[49,65)
15144	[36,49)	[36,49)
15145	>=65	>=65
15146	>=65	>=65
15147	>=65	>=65
15148	>=65	[49,65)
15149	<29	<29
15150	[36,49)	[36,49)
15151	<29	<29
15152	[29,36)	[29,36)
15153	[29,36)	[29,36)
15154	>=65	>=65
15155	[49,65)	[49,65)
15156	<29	<29
15157	<29	<29
15158	[49,65)	[49,65)
15159	[36,49)	[36,49)
15160	>=65	>=65
15161	[36,49)	[36,49)
15162	[49,65)	[36,49)
15163	[36,49)	[36,49)
15164	[36,49)	[36,49)
15165	[49,65)	未知
15166	>=65	>=65
15167	<29	<29
15168	[36,49)	[36,49)
15169	>=65	>=65
15170	>=65	>=65
15171	>=65	>=65
15172	>=65	>=65
15173	[29,36)	[29,36)
15174	>=65	[49,65)
15175	>=65	>=65
15176	[49,65)	[49,65)
15177	[49,65)	[36,49)
15178	>=65	>=65
15179	<29	<29
15180	[49,65)	[49,65)
15181	>=65	[49,65)
15182	[36,49)	[36,49)
15183	[36,49)	未知
15184	[36,49)	[36,49)
15185	>=65	>=65
15186	>=65	>=65
15187	[36,49)	[36,49)
15188	>=65	>=65
15189	[36,49)	未知
15190	<29	[29,36)
15191	[49,65)	[49,65)
15192	>=65	>=65
15193	[36,49)	[36,49)
15194	[29,36)	[29,36)
15195	>=65	>=65
15196	[36,49)	[36,49)
15197	>=65	>=65
15198	<29	<29
15199	[36,49)	[36,49)
15200	[29,36)	[29,36)
15201	[36,49)	[29,36)
15202	[29,36)	<29
15203	<29	<29
15204	[36,49)	[36,49)
15205	<29	<29
15206	>=65	>=65
15207	>=65	>=65
15208	>=65	>=65
15209	[36,49)	[36,49)
15210	>=65	>=65
15211	>=65	>=65
15212	[49,65)	[49,65)
15213	[29,36)	[29,36)
15214	<29	<29
15215	[49,65)	[49,65)
15216	<29	[29,36)
15217	<29	<29
15218	>=65	>=65
15219	[36,49)	未知
15220	<29	<29
15221	[36,49)	[29,36)
15222	[36,49)	[36,49)
15223	<29	<29
15224	[29,36)	[29,36)
15225	<29	<29
15226	[36,49)	未知
15227	>=65	>=65
15228	[36,49)	[36,49)
15229	>=65	>=65
15230	[29,36)	<29
15231	<29	<29
15232	>=65	>=65
15233	>=65	>=65
15234	[36,49)	[29,36)
15235	[36,49)	[36,49)
15236	[29,36)	[29,36)
15237	>=65	>=65
15238	<29	<29
15239	<29	<29
15240	[49,65)	[49,65)
15241	<29	<29
15242	[36,49)	[36,49)
15243	[29,36)	[29,36)
15244	[36,49)	[29,36)
15245	[36,49)	[36,49)
15246	[49,65)	[49,65)
15247	[36,49)	[36,49)
15248	>=65	>=65
15249	[36,49)	[36,49)
15250	>=65	>=65
15251	[29,36)	[29,36)
15252	[49,65)	[49,65)
15253	>=65	>=65
15254	<29	<29
15255	[49,65)	[49,65)
15256	[49,65)	[49,65)
15257	[49,65)	[49,65)
15258	[49,65)	[49,65)
15259	[36,49)	[36,49)
15260	>=65	>=65
15261	>=65	>=65
15262	<29	<29
15263	[36,49)	未知
15264	[36,49)	[36,49)
15265	[49,65)	>=65
15266	[49,65)	[49,65)
15267	[36,49)	[36,49)
15268	[49,65)	未知
15269	>=65	>=65
15270	>=65	>=65
15271	>=65	>=65
15272	[29,36)	[29,36)
15273	[49,65)	[49,65)
15274	[49,65)	[49,65)
15275	[49,65)	未知
15276	[29,36)	<29
15277	>=65	>=65
15278	<29	<29
15279	>=65	>=65
15280	[36,49)	[36,49)
15281	>=65	>=65
15282	>=65	>=65
15283	[49,65)	[49,65)
15284	<29	<29
15285	[36,49)	[36,49)
15286	>=65	[49,65)
15287	<29	<29
15288	[49,65)	未知
15289	[36,49)	未知
15290	<29	<29
15291	[49,65)	[49,65)
15292	[49,65)	[49,65)
15293	<29	<29
15294	>=65	>=65
15295	[49,65)	[36,49)
15296	<29	<29
15297	>=65	>=65
15298	[36,49)	未知
15299	[29,36)	[29,36)
15300	>=65	>=65
15301	<29	<29
15302	>=65	>=65
15303	[49,65)	[49,65)
15304	[29,36)	[29,36)
15305	[36,49)	[36,49)
15306	<29	<29
15307	[29,36)	[29,36)
15308	[36,49)	[36,49)
15309	[36,49)	[36,49)
15310	>=65	>=65
15311	[29,36)	[29,36)
15312	>=65	>=65
15313	<29	<29
15314	>=65	>=65
15315	[49,65)	[49,65)
15316	>=65	>=65
15317	[49,65)	[49,65)
15318	<29	<29
15319	[36,49)	[36,49)
15320	>=65	>=65
15321	<29	<29
15322	>=65	>=65
15323	[36,49)	未知
15324	>=65	>=65
15325	>=65	[49,65)
15326	>=65	>=65
15327	>=65	[49,65)
15328	<29	<29
15329	[29,36)	[29,36)
15330	>=65	>=65
15331	[36,49)	[36,49)
15332	[36,49)	未知
15333	>=65	>=65
15334	[29,36)	<29
15335	<29	<29
15336	[29,36)	[29,36)
15337	[36,49)	[36,49)
15338	<29	<29
15339	<29	未知
15340	[29,36)	[36,49)
15341	[36,49)	[36,49)
15342	[49,65)	[49,65)
15343	[36,49)	[36,49)
15344	[36,49)	[36,49)
15345	[49,65)	[49,65)
15346	>=65	>=65
15347	[29,36)	[29,36)
15348	[36,49)	[36,49)
15349	[49,65)	[49,65)
15350	>=65	>=65
15351	[36,49)	[36,49)
15352	[49,65)	[49,65)
15353	>=65	>=65
15354	[49,65)	[36,49)
15355	>=65	>=65
15356	[36,49)	[36,49)
15357	[29,36)	[29,36)
15358	<29	<29
15359	[36,49)	[36,49)
15360	>=65	>=65
15361	<29	<29
15362	[49,65)	未知
15363	>=65	>=65
15364	[36,49)	未知
15365	<29	<29
15366	[49,65)	[49,65)
15367	[36,49)	[36,49)
15368	>=65	>=65
15369	[36,49)	未知
15370	[49,65)	[49,65)
15371	[29,36)	[29,36)
15372	[36,49)	[36,49)
15373	[29,36)	[29,36)
15374	<29	[29,36)
15375	[49,65)	[49,65)
15376	>=65	>=65
15377	[36,49)	[36,49)
15378	[49,65)	[49,65)
15379	[36,49)	未知
15380	[29,36)	[29,36)
15381	[49,65)	[36,49)
15382	[49,65)	[49,65)
15383	<29	<29
15384	[49,65)	[36,49)
15385	<29	<29
15386	[29,36)	[29,36)
15387	[36,49)	[36,49)
15388	[36,49)	未知
15389	[49,65)	[49,65)
15390	[36,49)	[36,49)
15391	<29	[36,49)
15392	[36,49)	[36,49)
15393	>=65	>=65
15394	[29,36)	[29,36)
15395	[36,49)	未知
15396	>=65	>=65
15397	[49,65)	未知
15398	<29	<29
15399	[49,65)	[49,65)
15400	<29	<29
15401	>=65	>=65
15402	[36,49)	[36,49)
15403	<29	<29
15404	[29,36)	[29,36)
15405	[36,49)	[36,49)
15406	[49,65)	[49,65)
15407	<29	<29
15408	[49,65)	[49,65)
15409	[36,49)	未知
15410	[49,65)	[49,65)
15411	[36,49)	未知
15412	>=65	>=65
15413	>=65	>=65
15414	<29	<29
15415	>=65	>=65
15416	[29,36)	[29,36)
15417	>=65	>=65
15418	[36,49)	[36,49)
15419	[29,36)	[29,36)
15420	<29	<29
15421	<29	<29
15422	[36,49)	[36,49)
15423	[29,36)	[29,36)
